"intercept","eqid","statid","M","VS","Rrup","Rjb","eq","stat","M_stat","VS_gmean"
1,1032,100060,4.2,323,19.72,18.57,78,1174,3.88086956521739,323
1,1032,100063,4.2,504.3,61,60.64,78,1063,3.9425,504.29307676467
1,1032,100068,4.2,691,47.74,47.28,78,1064,3.91074074074074,690.993888783251
1,1032,100064,4.2,477,31.9,31.2,78,1065,3.94529411764706,477
1,1032,100066,4.2,429,67.7,67.38,78,1067,3.96444444444444,429.002222202078
1,1032,100415,4.2,317,248.97,248.88,78,1074,4.016,317
1,1032,100125,4.2,686.7,33,32.33,78,1315,3.85177777777778,686.709333192891
1,1032,1844,4.2,528,141.42,141.27,78,759,4.01065573770492,527.977868268368
1,1032,100345,4.2,308,103.53,103.32,78,1084,4.04111111111111,308
1,1032,100376,4.2,560,128.09,127.92,78,1191,3.985,560
1,1032,100270,4.2,463.8,49.71,49.27,78,1193,3.89333333333333,463.806666570842
1,1032,1200,4.2,288.7,19.71,18.56,78,587,4.92142857142857,288.687142475397
1,1032,418,4.2,335.5,9.42,6.7,78,38,5.305,335.5
1,1032,419,4.2,279.6,24.09,23.14,78,341,5.9075,279.569999463487
1,1032,1781,4.2,311.7,17.64,16.33,78,717,5.56666666666667,311.686666524075
1,1032,421,4.2,367.4,7.42,3.34,78,36,4.97,367.414999693807
1,1032,426,4.2,349.9,15.08,13.55,78,32,5.37666666666667,349.866665872739
1,1032,427,4.2,282.1,20.51,19.42,78,321,5.37166666666667,282.126666036512
1,1033,100014,4.3,260.8,36.22,36.1,79,1039,3.9052,260.792799823306
1,1033,100311,4.3,357.3,22.22,22.06,79,1040,3.83962962962963,357.289629489879
1,1033,100017,4.3,365.8,32.5,32.37,79,1041,3.91846153846154,365.795897346747
1,1033,100207,4.3,410.5,86.36,86.31,79,1197,3.9590243902439,410.482438544401
1,1033,100047,4.3,600,12.45,12.21,79,1047,3.92977777777778,600
1,1033,100312,4.3,613.1,95.08,95.03,79,1048,3.91295454545455,613.087499617703
1,1033,100048,4.3,519,24.29,24.15,79,1049,3.94605263157895,519
1,1033,100049,4.3,552.6,51.93,51.88,79,1166,3.97125,552.584999660682
1,1033,100381,4.3,400,5.71,5.14,79,1379,3.9962962962963,400
1,1033,100051,4.3,471,16.42,16.22,79,1051,3.92727272727273,471
1,1033,100052,4.3,501.3,63.74,63.68,79,1052,4.00212121212121,501.290908901313
1,1033,100346,4.3,507.4,60.5,60.45,79,1167,4.02136363636364,507.41227251289
1,1033,100054,4.3,655.7,101.29,101.25,79,1169,3.95058823529412,655.678823386927
1,1033,100378,4.3,652.3,74.1,74.05,79,1054,4.03051282051282,652.295897417352
1,1033,100537,4.3,646,30.06,29.97,79,1172,4.049375,646
1,1033,100057,4.3,385.5,63.99,63.91,79,1057,3.9306,385.492199775398
1,1033,100059,4.3,560.6,36.74,36.62,79,1059,3.99547619047619,560.612142663751
1,1033,100517,4.3,433.2,30.16,30.03,79,1060,4.05222222222222,433.174073353647
1,1033,100060,4.3,323,42.81,42.72,79,1174,3.88086956521739,323
1,1033,100061,4.3,437,51.09,51,79,1061,3.9795,437
1,1033,100062,4.3,719.5,78.35,78.28,79,1062,3.93431818181818,719.505454490321
1,1033,100063,4.3,504.3,49.53,49.43,79,1063,3.9425,504.29307676467
1,1033,100068,4.3,691,32.83,32.7,79,1064,3.91074074074074,690.993888783251
1,1033,100064,4.3,477,16.98,16.78,79,1065,3.94529411764706,477
1,1033,100065,4.3,635.2,84.97,84.9,79,1066,3.96682926829268,635.184145915324
1,1033,100126,4.3,602.3,94.25,94.19,79,1175,3.99166666666667,602.306666482197
1,1033,100067,4.3,402.6,65.11,65.02,79,1068,3.94666666666667,402.6
1,1033,100433,4.3,723.4,77.95,77.88,79,1069,3.97181818181818,723.382954157186
1,1033,100260,4.3,748.3,81.15,81.08,79,1380,4.04681818181818,748.327272677574
1,1033,100331,4.3,535.1,84.76,84.7,79,1072,3.97,535.105777700997
1,1033,100077,4.3,760,109.56,109.51,79,1179,3.99736842105263,760
1,1033,100078,4.3,560.6,156.85,156.81,79,1180,3.94805555555556,560.609166496344
1,1033,100347,4.3,760,116.34,116.29,79,1381,4.0788,760
1,1033,100445,4.3,760,111.5,111.44,79,1186,3.95684210526316,760
1,1033,100125,4.3,686.7,41.64,41.57,79,1315,3.85177777777778,686.709333192891
1,1033,100270,4.3,463.8,21.7,21.52,79,1193,3.89333333333333,463.806666570842
1,1033,100560,4.3,684,17.38,17.2,79,1382,4.3,684
1,1033,1181,4.3,632.4,64.09,64.01,79,601,5.23333333333333,632.366666227408
1,1033,449,4.3,561.4,18.36,18.2,79,29,5.492,561.417999807629
1,1033,100071,4.3,337.8,12.39,12.12,79,1383,4.3,337.8
1,1033,100130,4.3,369.4,12.92,12.66,79,1384,4.3,369.4
1,1033,450,4.3,221.8,31.52,31.43,79,33,5.79,221.784999830922
1,1033,454,4.3,295,17.76,17.59,79,312,5.615,295.004999957628
1,1033,1480,4.3,671.8,18.04,17.84,79,342,5.615,671.784999832536
1,1033,1481,4.3,286.6,28.49,28.35,79,594,4.6,286.6
1,1033,484,4.3,415.3,65.08,65,79,298,5.615,415.284999729102
1,1034,1234,4.5,257,150.47,150.26,80,468,4.65538461538462,257.009230396267
1,1034,100213,4.5,288.1,126.54,126.3,80,916,4.648,288.091999555673
1,1034,100094,4.5,461,160.83,160.63,80,919,4.1444776119403,461
1,1034,100097,4.5,505,177.23,177.03,80,923,4.12711538461538,505
1,1034,100349,4.5,481.1,92.27,91.91,80,925,3.990625,481.102499902572
1,1034,3051,4.5,392.7,82.56,82.17,80,857,4.2415625,392.7
1,1034,100166,4.5,477,139.58,139.36,80,928,4.28589743589744,477
1,1034,100100,4.5,396.1,51.36,50.76,80,930,4.08020408163265,396.09918363309
1,1034,3053,4.5,576,77.48,77.06,80,931,3.98210526315789,576.001052595993
1,1034,100105,4.5,617.5,119.09,118.83,80,936,4.205625,617.501249991144
1,1034,3059,4.5,335.4,59.42,58.89,80,859,4.49888888888889,335.404999813666
1,1034,100215,4.5,629.1,105.08,104.79,80,1260,4.167,629.1
1,1034,100108,4.5,351.2,110.51,110.21,80,941,4.59,351.203999908887
1,1034,100194,4.5,433,236.38,236.25,80,942,4.56190476190476,433
1,1034,1148,4.5,1015.9,134.12,133.87,80,680,4.34923076923077,1015.89846152448
1,1034,100111,4.5,679,107.02,106.74,80,944,4.20151515151515,679
1,1034,1592,4.5,726,73.4,72.98,80,476,4.23071428571429,726
1,1034,100113,4.5,383.1,115.5,115.22,80,1018,4.58409090909091,383.098636348266
1,1034,100115,4.5,505,133.94,133.7,80,1020,4.70315789473684,505
1,1034,1213,4.5,442,104.91,104.6,80,481,4.99818181818182,442.005454455707
1,1034,100118,4.5,365,46.29,45.61,80,956,4.03194029850746,365
1,1034,3067,4.5,335.4,74.38,73.95,80,1203,3.96129032258065,335.4
1,1034,100198,4.5,956,174.98,174.81,80,964,4.3348275862069,956
1,1034,100121,4.5,760,110.28,109.98,80,965,4.04605263157895,760
1,1034,100199,4.5,382.2,213.95,213.8,80,966,4.8075,382.197499975471
1,1034,100275,4.5,416.5,172.78,172.59,80,1106,4.10923076923077,416.500307685034
1,1034,100562,4.5,639.7,121.83,121.56,80,969,3.97549019607843,639.702352871942
1,1034,100356,4.5,384,355.95,355.85,80,972,4.29636363636364,384
1,1034,100431,4.5,699,91.76,91.4,80,975,4.1208064516129,699
1,1034,100201,4.5,530,156.58,156.36,80,979,4.09762711864407,529.99966101386
1,1034,100279,4.5,278.6,116.31,116.03,80,981,4.16574468085106,278.601702010679
1,1034,100129,4.5,355.9,61.16,60.64,80,982,4.078375,355.897749912277
1,1034,100390,4.5,222,117.86,117.58,80,983,4.47235294117647,222
1,1034,100439,4.5,485,261.55,261.42,80,984,4.4421875,485
1,1034,3084,4.5,393,36.57,35.7,80,1207,4.00862068965517,393
1,1034,100266,4.5,468.5,217.27,217.11,80,985,4.71,468.509999893279
1,1034,100268,4.5,356,181.56,181.39,80,987,4.4603125,356
1,1034,100335,4.5,377.6,150.69,150.47,80,990,4.16435897435897,377.601025615257
1,1034,100522,4.5,260,172.56,172.37,80,991,4.62125,260
1,1034,100206,4.5,503.1,169.92,169.72,80,993,4.44285714285714,503.101428559259
1,1034,3092,4.5,698.7,34.49,33.57,80,868,4.07486842105263,698.700526308455
1,1034,100400,4.5,503,182.69,182.52,80,997,4.2086,503
1,1034,100395,4.5,586,74.69,74.27,80,999,4.10125,586
1,1034,100280,4.5,383.1,180.72,180.53,80,1004,4.1144,383.099599994988
1,1034,100483,4.5,277.7,135.45,135.21,80,1005,4.28625,277.697499831187
1,1034,100283,4.5,405,115.79,115.51,80,1006,4.07571428571429,405
1,1034,100205,4.5,374.5,49.13,48.5,80,1008,4.11833333333333,374.5
1,1035,1153,4.26,525.8,10.92,7.62,81,407,5.574,525.793999977177
1,1035,100409,4.26,417,12.3,9.79,81,1385,4.26,417
1,1035,100298,4.26,410.5,19.36,17.87,81,1335,4.355,410.5
1,1035,100350,4.26,405.8,19.63,17.8,81,1386,4.26,405.8
1,1035,100249,4.26,306.7,17.05,14.9,81,1299,4.54,306.7
1,1035,100301,4.26,300.5,13.74,11.09,81,1340,4.46,300.5
1,1035,100351,4.26,633.8,23.6,22.4,81,1387,4.26,633.8
1,1035,324,4.26,269.1,16.69,14.93,81,257,5.746,269.12399928656
1,1035,100141,4.26,441,19.72,17.89,81,1222,4.825,441
1,1035,1429,4.26,420.8,8.68,4.47,81,457,5.295,420.804999970295
1,1035,100534,4.26,288.7,10.74,6.82,81,1343,4.46,288.7
1,1035,100527,4.26,276.7,14.46,11.85,81,1388,4.26,276.7
1,1035,100255,4.26,358,24.98,23.56,81,1307,4.54,358
1,1035,1419,4.26,303.1,12.16,8.89,81,690,5.35,303.1
1,1035,1660,4.26,320.9,25.28,23.88,81,677,5.17625,320.894999883137
1,1035,100069,4.26,292.2,29.95,28.78,81,1349,4.44666666666667,292.2
1,1035,100204,4.26,350.8,24.28,22.82,81,1350,4.44666666666667,350.8
1,1035,1436,4.26,365.5,18.05,16.03,81,695,5.125,365.492499769141
1,1035,100304,4.26,290.5,15.26,12.83,81,1353,4.46,290.5
1,1035,100257,4.26,307.5,27.51,26.23,81,1310,4.54,307.5
1,1035,100352,4.26,373.9,28.93,27.72,81,1389,4.26,373.9
1,1035,100353,4.26,384.6,28.89,27.68,81,1390,4.26,384.6
1,1035,1212,4.26,427.4,38.52,37.8,81,480,5.15833333333333,427.403333307337
1,1035,100561,4.26,722.3,37,36.24,81,1391,4.26,722.3
1,1035,1259,4.26,330,32.5,31.42,81,482,4.964,330.017999672741
1,1035,100158,4.26,681.2,22.76,21.19,81,1240,4.63,681.2
1,1035,100160,4.26,423.1,36.26,35.29,81,1014,4.38777777777778,423.101666650254
1,1035,100541,4.26,347,45.52,44.91,81,909,4.17301886792453,347
1,1035,100542,4.26,511,240.2,240.05,81,911,4.05493975903614,511
1,1035,1260,4.26,422.3,13.36,10.53,81,469,4.90875,422.311249750261
1,1035,100543,4.26,356,136.41,136.2,81,912,4.09939759036145,356
1,1035,100161,4.26,399.9,131.97,131.75,81,913,4.22,399.9
1,1035,3042,4.26,524,187.02,186.87,81,852,4.14322580645161,524
1,1035,3046,4.26,619,215.9,215.78,81,854,4.0915873015873,619
1,1035,100094,4.26,461,46.12,45.51,81,919,4.1444776119403,461
1,1035,100162,4.26,652.2,149.92,149.69,81,920,3.95508771929825,652.2
1,1035,100096,4.26,927,35.71,34.92,81,922,3.967375,927
1,1035,3049,4.26,292,74.15,73.77,81,1199,4.005,292
1,1035,100097,4.26,505,97.85,97.5,81,923,4.12711538461538,505
1,1035,100100,4.26,396.1,172.67,172.51,81,930,4.08020408163265,396.09918363309
1,1035,100101,4.26,668.7,21.27,19.59,81,932,4.10822580645161,668.700645151954
1,1035,100105,4.26,617.5,76.46,76.1,81,936,4.205625,617.501249991144
1,1035,100215,4.26,629.1,116.18,115.94,81,1260,4.167,629.1
1,1035,100109,4.26,559,166.3,166.09,81,943,4.01704225352113,559
1,1035,1148,4.26,1015.9,22.05,20.43,81,680,4.34923076923077,1015.89846152448
1,1035,100354,4.26,708.8,21.95,20.33,81,1392,4.015,708.8
1,1035,100110,4.26,366.8,31.09,30.19,81,1015,4.72625,366.794374813091
1,1035,100111,4.26,679,184.6,184.45,81,944,4.20151515151515,679
1,1035,1592,4.26,726,198.94,198.8,81,476,4.23071428571429,726
1,1035,100274,4.26,290.2,14.75,12.2,81,945,4.726,290.195999820802
1,1035,100272,4.26,644,152.49,152.31,81,1017,4.23890909090909,644
1,1035,100113,4.26,383.1,32.38,31.51,81,1018,4.58409090909091,383.098636348266
1,1035,100173,4.26,739.6,168.58,168.42,81,948,4.03611111111111,739.594444277513
1,1035,100176,4.26,396.3,32.13,31.04,81,950,4.36846153846154,396.303461422565
1,1035,100115,4.26,505,38.09,37.35,81,1020,4.70315789473684,505
1,1035,100116,4.26,370.4,10.1,6.39,81,952,4.3688,370.396799841026
1,1035,100179,4.26,419.2,62.98,62.43,81,954,4.195,419.200999965412
1,1035,100197,4.26,371.3,64.78,64.35,81,1393,3.82666666666667,371.3
1,1035,1213,4.26,442,46.48,45.88,81,481,4.99818181818182,442.005454455707
1,1035,100118,4.26,365,95.78,95.49,81,956,4.03194029850746,365
1,1035,100181,4.26,682,199.58,199.44,81,957,4.08181818181818,682.002727218198
1,1035,100120,4.26,355.9,45.12,44.35,81,962,4.40478260869565,355.897391203955
1,1035,100418,4.26,292.2,16.29,14.02,81,1023,4.498,292.205999753609
1,1035,100460,4.26,414.8,58.63,58.07,81,968,4.10796610169491,414.798474523911
1,1035,100275,4.26,416.5,46.07,45.47,81,1106,4.10923076923077,416.500307685034
1,1035,100124,4.26,471.9,23.66,22.46,81,970,4.37428571428571,471.901428543319
1,1035,100426,4.26,388.7,73.04,72.66,81,971,4.13877192982456,388.699298228193
1,1035,100200,4.26,763,194.55,194.41,81,1024,4.06561403508772,763
1,1035,100356,4.26,384,230.76,230.61,81,972,4.29636363636364,384
1,1035,100431,4.26,699,91.59,91.28,81,975,4.1208064516129,699
1,1035,100452,4.26,282,236.16,236.04,81,976,4.525625,282
1,1035,100430,4.26,372,44.44,43.81,81,978,4.4428,371.997599910963
1,1035,100201,4.26,530,60.07,59.49,81,979,4.09762711864407,529.99966101386
1,1035,100279,4.26,278.6,40.22,39.43,81,981,4.16574468085106,278.601702010679
1,1035,100129,4.26,355.9,100.27,99.99,81,982,4.078375,355.897749912277
1,1035,100439,4.26,485,120.24,119.96,81,984,4.4421875,485
1,1035,100286,4.26,313,116.5,116.2,81,1115,4.533,313
1,1035,100435,4.26,249,68.73,68.23,81,1034,4.59583333333333,249
1,1035,100269,4.26,482,205.46,205.33,81,1013,4.27382978723404,482
1,1035,100335,4.26,377.6,30.8,29.66,81,990,4.16435897435897,377.601025615257
1,1035,100278,4.26,541,154.29,154.06,81,992,4.28363636363636,541
1,1035,100391,4.26,368.7,15.72,13.84,81,1394,3.93333333333333,368.7
1,1035,3090,4.26,440.7,76.4,75.95,81,1210,3.9925,440.7
1,1035,100132,4.26,489.6,70.77,70.28,81,995,4.15052631578947,489.600526305323
1,1035,3092,4.26,698.7,121.89,121.66,81,868,4.07486842105263,698.700526308455
1,1035,100395,4.26,586,67.72,67.31,81,999,4.10125,586
1,1035,100382,4.26,428.1,28.97,27.76,81,1000,4.13166666666667,428.096666601779
1,1035,100280,4.26,383.1,40.22,39.36,81,1004,4.1144,383.099599994988
1,1035,100483,4.26,277.7,32.05,30.96,81,1005,4.28625,277.697499831187
1,1035,100283,4.26,405,34.84,34.03,81,1006,4.07571428571429,405
1,1035,100055,4.26,393,182.69,182.53,81,1007,4.5828,393
1,1035,100205,4.26,374.5,103.28,103.01,81,1008,4.11833333333333,374.5
1,1035,100398,4.26,268.8,40.17,39.3,81,1012,4.66928571428571,268.801428548652
1,1036,100150,4.24,332.3,18.04,16.94,82,1231,4.77666666666667,332.3
1,1036,1259,4.24,330,21.15,20,82,482,4.964,330.017999672741
1,1036,1263,4.24,460.1,6.48,1.8,82,466,5.16727272727273,460.095454518511
1,1036,1265,4.24,399.8,26.23,25.3,82,479,5.21333333333333,399.8
1,1036,100153,4.24,425.3,13.45,11.92,82,1235,4.76333333333333,425.3
1,1036,1798,4.24,304,16.01,14.75,82,737,5.1975,304.009999506617
1,1036,1268,4.24,398.9,28.82,28.14,82,653,5.2625,398.919999498646
1,1036,1787,4.24,287.2,19.25,18.22,82,726,4.985,287.193332946423
1,1036,1796,4.24,332.5,19.96,18.96,82,735,5.37,332.504999962407
1,1036,100155,4.24,282.5,29.03,28.36,82,1237,4.7475,282.5
1,1036,100157,4.24,334.8,21.93,20.91,82,1238,4.77666666666667,334.8
1,1036,100158,4.24,681.2,10.77,8.8,82,1240,4.63,681.2
1,1037,1262,4.4,420.5,96.72,96.43,83,472,4.939,420.493999900116
1,1038,226,4.27,506,83.24,83.04,84,450,5.273,505.987999786555
1,1038,1799,4.27,373.5,13.31,11.99,84,738,4.64857142857143,373.488570991422
1,1038,1264,4.27,373.3,76.84,76.62,84,470,4.58454545454545,373.3
1,1038,100088,4.27,375,184.04,183.95,84,907,4.24095238095238,375
1,1038,100160,4.27,423.1,66.41,66.16,84,1014,4.38777777777778,423.101666650254
1,1038,100541,4.27,347,109.06,108.88,84,909,4.17301886792453,347
1,1038,100089,4.27,348,98.71,98.5,84,1088,4.30911111111111,348
1,1038,100090,4.27,275,110.23,110.04,84,910,4.485,275
1,1038,100542,4.27,511,318.19,318.14,84,911,4.05493975903614,511
1,1038,100543,4.27,356,230.92,230.85,84,912,4.09939759036145,356
1,1038,100091,4.27,796,318.69,318.64,84,914,4.07057142857143,796
1,1038,100092,4.27,500,163.53,163.43,84,915,4.17696428571429,500
1,1038,3042,4.27,524,281.9,281.84,84,852,4.14322580645161,524
1,1038,3046,4.27,619,304.79,304.74,84,854,4.0915873015873,619
1,1038,100094,4.27,461,85.25,85.01,84,919,4.1444776119403,461
1,1038,100163,4.27,432,226.89,226.8,84,921,4.25391304347826,432
1,1038,100164,4.27,715,281.94,281.87,84,1093,4.33242424242424,715
1,1038,100096,4.27,927,129.06,128.93,84,922,3.967375,927
1,1038,100097,4.27,505,143.73,143.61,84,923,4.12711538461538,505
1,1038,100165,4.27,1464,230.25,230.17,84,924,4.20679245283019,1464
1,1038,100099,4.27,434.3,101.73,101.57,84,929,4.1421875,434.299687496515
1,1038,100101,4.27,668.7,94.76,94.58,84,932,4.10822580645161,668.700645151954
1,1038,100105,4.27,617.5,142.93,142.78,84,936,4.205625,617.501249991144
1,1038,100106,4.27,1242,142.61,142.47,84,1095,4.18921568627451,1242
1,1038,100167,4.27,238,362.22,362.17,84,938,4.15219512195122,238
1,1038,100533,4.27,489,62.63,62.3,84,939,4.36076923076923,489
1,1038,100107,4.27,393.3,128.46,128.33,84,940,4.17576923076923,393.295384407752
1,1038,100195,4.27,386,344.72,344.66,84,1251,4.21714285714286,386
1,1038,100111,4.27,679,260.44,260.36,84,944,4.20151515151515,679
1,1038,1592,4.27,726,287.8,287.74,84,476,4.23071428571429,726
1,1038,100168,4.27,981,394.91,394.86,84,1098,4.17536585365854,981
1,1038,100272,4.27,644,166.24,166.12,84,1017,4.23890909090909,644
1,1038,100172,4.27,623,230.51,230.42,84,1242,4.26,623
1,1038,100174,4.27,257,116.13,115.98,84,949,4.3068,257
1,1038,100176,4.27,396.3,105.69,105.53,84,950,4.36846153846154,396.303461422565
1,1038,100550,4.27,259,85.74,85.51,84,1029,4.47764705882353,259
1,1038,100177,4.27,448,397.12,397.07,84,951,4.19023255813953,448
1,1038,100114,4.27,378,120.1,119.93,84,1099,4.07710144927536,378
1,1038,100116,4.27,370.4,86.97,86.78,84,952,4.3688,370.396799841026
1,1038,100179,4.27,419.2,45.44,45.06,84,954,4.195,419.200999965412
1,1038,100180,4.27,303,69.6,69.31,84,1100,4.19615384615385,303
1,1038,100548,4.27,680.1,170.06,169.94,84,1101,4.17567567567568,680.098648600315
1,1038,100117,4.27,511,200.4,200.29,84,955,4.16959183673469,511
1,1038,100118,4.27,365,189.44,189.35,84,956,4.03194029850746,365
1,1038,100119,4.27,1188,312.01,311.95,84,959,4.14016666666667,1188
1,1038,100551,4.27,308,364.28,364.22,84,1030,4.28892857142857,308
1,1038,100120,4.27,355.9,49.69,49.35,84,962,4.40478260869565,355.897391203955
1,1038,100343,4.27,474,53.98,53.6,84,1031,4.38642857142857,474
1,1038,100182,4.27,760,256.1,256.02,84,1103,4.2768085106383,760
1,1038,100198,4.27,956,374.33,374.27,84,964,4.3348275862069,956
1,1038,100121,4.27,760,127.26,127.13,84,965,4.04605263157895,760
1,1038,100263,4.27,297,69.22,68.92,84,1022,4.43074074074074,297
1,1038,100460,4.27,414.8,146.87,146.76,84,968,4.10796610169491,414.798474523911
1,1038,100275,4.27,416.5,69.81,69.52,84,1106,4.10923076923077,416.500307685034
1,1038,100562,4.27,639.7,118.6,118.45,84,969,3.97549019607843,639.702352871942
1,1038,100124,4.27,471.9,78.17,77.96,84,970,4.37428571428571,471.901428543319
1,1038,100200,4.27,763,287.08,287.02,84,1024,4.06561403508772,763
1,1038,100356,4.27,384,151.45,151.32,84,972,4.29636363636364,384
1,1038,1844,4.27,528,199.83,199.73,84,759,4.01065573770492,527.977868268368
1,1038,100431,4.27,699,179.96,179.87,84,975,4.1208064516129,699
1,1038,100127,4.27,704.1,252.38,252.31,84,977,4.07776119402985,704.1
1,1038,63,4.27,282.3,88.07,87.88,84,437,4.22892857142857,282.296428277707
1,1038,100201,4.27,530,118.22,118.07,84,979,4.09762711864407,529.99966101386
1,1038,100184,4.27,372,229.43,229.35,84,980,4.14180327868852,372
1,1038,100279,4.27,278.6,129.43,129.3,84,981,4.16574468085106,278.601702010679
1,1038,100129,4.27,355.9,193.91,193.82,84,982,4.078375,355.897749912277
1,1038,100341,4.27,253,341.12,341.07,84,1253,4.01588235294118,253
1,1038,100446,4.27,643.8,320.4,320.33,84,1033,4.04350877192982,643.8
1,1038,100439,4.27,485,26.05,25.26,84,984,4.4421875,485
1,1038,100070,4.27,854,106.88,106.73,84,1113,4.75230769230769,854
1,1038,100286,4.27,313,46.4,46.04,84,1115,4.533,313
1,1038,100310,4.27,468.5,98.9,98.69,84,1244,4.46375,468.5
1,1038,100340,4.27,351.2,28,27.4,84,986,4.4892,351.201599958088
1,1038,100435,4.27,249,26.75,26.11,84,1034,4.59583333333333,249
1,1038,100269,4.27,482,257.06,256.98,84,1013,4.27382978723404,482
1,1038,100332,4.27,346.8,108.08,107.89,84,1395,4.27,346.8
1,1038,100549,4.27,225,114.65,114.47,84,989,4.40461538461538,225
1,1038,100335,4.27,377.6,98.48,98.31,84,990,4.16435897435897,377.601025615257
1,1038,100278,4.27,541,126.05,125.91,84,992,4.28363636363636,541
1,1038,100422,4.27,750.3,80.56,80.36,84,994,4.1619298245614,750.298245557628
1,1038,100132,4.27,489.6,24.5,23.8,84,995,4.15052631578947,489.600526305323
1,1038,3092,4.27,698.7,216.62,216.55,84,868,4.07486842105263,698.700526308455
1,1038,100373,4.27,440,51.53,51.13,84,998,4.39730769230769,440
1,1038,100395,4.27,586,160.82,160.72,84,999,4.10125,586
1,1038,100133,4.27,895,136.27,136.12,84,1001,4.21054545454545,895
1,1038,100442,4.27,332,84.05,83.81,84,1035,4.37647058823529,332
1,1038,100322,4.27,396,315.51,315.44,84,1003,4.26818181818182,396
1,1038,100280,4.27,383.1,61.5,61.23,84,1004,4.1144,383.099599994988
1,1038,100410,4.27,819,340.69,340.63,84,1117,4.25309523809524,819
1,1038,100475,4.27,300,36.99,36.43,84,1118,5.735,300
1,1038,100283,4.27,405,120.94,120.8,84,1006,4.07571428571429,405
1,1038,100055,4.27,393,164.34,164.21,84,1007,4.5828,393
1,1038,100134,4.27,402,173.56,173.44,84,1119,4.29538461538462,402
1,1038,100453,4.27,660,20.59,19.57,84,1120,4.35518518518519,660
1,1038,100377,4.27,342.6,142.24,142.12,84,1010,4.28702702702703,342.602162042773
1,1038,100434,4.27,383.7,75.49,75.26,84,1011,4.17785714285714,383.699285705643
1,1039,100191,4.37,760,91.47,89.96,85,908,3.95666666666667,760
1,1039,100541,4.37,347,119.78,118.86,85,909,4.17301886792453,347
1,1039,100542,4.37,511,161.87,161.1,85,911,4.05493975903614,511
1,1039,100096,4.37,927,79.04,77.64,85,922,3.967375,927
